area;urbano;quartos;banheiros;vaga_estacionamento;andar;aceita_animais;mobiliada;condominio;aluguel;iptu;seguro
70;0;3;2;1;3;1;0;1200;2900;25;37
74;0;2;1;2;9;1;1;1100;6600;424;84
69;1;2;2;2;5;1;0;853;1900;210;25
50;1;1;1;0;0;0;0;0;830;0;13
450;0;5;3;6;0;1;0;0;4760;94;85
68;1;2;1;0;5;1;0;593;1000;400;13
71;1;1;1;1;11;1;0;1650;3000;238;39
69;0;2;1;1;9;1;1;500;1370;56;18
32;1;1;1;1;9;1;0;197;1500;126;20
57;0;2;1;1;8;1;1;350;1800;50;23
28;1;1;1;0;1;1;1;500;2200;72;28
39;1;1;1;0;8;1;1;300;2000;0;26
140;1;3;3;0;2;1;0;750;1700;125;25
160;1;3;3;2;0;1;0;0;4500;209;68
235;1;3;3;1;3;1;0;2585;5150;575;66
171;1;3;2;1;13;1;0;1200;2200;300;28
139;0;3;2;2;1;1;0;2047;6000;540;78
160;0;4;3;2;5;1;0;763;2300;230;31
60;0;2;1;1;0;1;0;485;800;60;11
134;1;3;3;3;8;1;0;1680;2125;375;27
70;0;2;1;1;11;1;0;897;1300;125;18
57;0;2;1;0;1;1;0;100;1530;0;20
240;1;3;3;4;6;1;1;2600;5500;1834;70
50;1;1;1;0;0;0;0;0;800;34;13
120;0;3;2;1;8;1;0;1470;3550;190;46
200;0;3;3;4;2;1;0;2900;1200;260;18
572;1;6;6;4;0;1;1;0;7800;2359;118
145;1;2;2;1;1;1;1;1463;4000;0;51
70;0;2;1;2;1;0;0;80;1200;97;16
85;0;2;2;1;2;1;1;3700;8000;659;104
140;0;3;2;0;2;0;0;0;3000;202;40
260;0;4;5;5;6;1;0;3000;12500;1667;159
211;0;4;4;4;2;1;0;1800;3390;775;43
58;0;2;1;1;2;1;0;280;650;0;9
110;0;1;1;2;3;1;0;1936;4500;341;58
72;0;2;2;0;10;1;0;820;1500;70;20
700;1;4;7;8;0;1;0;0;45000;8750;677
68;0;1;2;1;5;1;0;1040;6000;229;77
100;0;3;3;2;8;1;0;1167;2700;95;35
240;1;3;2;0;7;1;1;1717;6500;444;83
104;0;3;1;0;6;1;0;784;3500;195;46
70;0;1;1;1;2;1;1;290;1600;70;21
67;0;1;1;1;14;1;1;920;2600;72;33
160;1;4;2;5;0;1;1;0;3780;167;62
64;1;3;1;0;3;0;0;215;1400;27;19
140;0;3;3;5;8;0;1;2000;8000;710;102
38;0;1;1;0;3;0;0;376;750;15;10
34;1;1;1;0;12;1;0;372;2700;57;35
54;0;2;1;0;7;1;0;535;2001;0;26
54;1;1;1;1;1;0;1;1050;7200;250;92
200;1;3;2;4;0;1;0;0;3500;500;53
107;0;3;2;2;1;1;0;1122;2600;350;33
70;0;2;2;0;11;1;0;879;1550;77;20
20;0;1;1;0;5;1;1;602;1800;130;23
86;0;2;1;1;5;1;0;1002;2340;0;8
30;1;1;1;1;0;1;0;0;1480;25;20
108;0;3;2;1;3;1;1;826;2000;89;30
250;0;4;3;4;0;1;0;0;2700;154;41
80;0;2;1;0;4;1;0;740;2200;92;28
73;0;2;1;1;8;1;0;1022;1100;0;15
45;1;1;1;1;3;1;0;250;1205;72;18
45;1;2;2;0;0;0;0;0;1650;84;25
255;1;4;4;0;15;1;1;4000;2500;1484;32
217;0;4;3;4;12;1;0;2644;6000;1177;80
70;1;1;1;0;2;1;0;472;1870;0;24
25;1;1;1;0;1;0;0;0;885;0;12
110;0;3;3;0;1;1;0;400;3250;75;48
80;1;2;2;1;12;1;0;1200;10000;109;127
260;0;3;5;0;0;1;0;0;9000;634;136
50;0;2;2;1;10;1;0;624;2700;82;35
60;1;2;1;1;1;0;0;430;815;20;6
400;0;3;6;6;0;1;1;0;6500;375;98
113;1;2;1;1;4;1;0;1000;3000;50;39
400;0;4;4;6;8;1;0;3900;8000;1750;102
64;0;2;2;2;6;1;0;450;2250;50;33
82;1;2;1;2;10;1;1;2020;3100;333;40
65;1;2;1;3;9;1;0;800;2000;217;26
128;0;4;3;2;3;1;0;1160;4900;409;88
38;1;1;1;0;1;0;0;60;950;0;13
175;0;3;2;0;0;0;0;0;2000;0;31
107;1;3;3;2;3;1;0;1600;4500;417;58
257;0;4;3;2;3;1;1;3250;3800;709;49
35;0;1;1;1;2;0;1;550;3250;30;42
463;1;4;7;6;0;1;0;0;12000;1264;181
40;0;2;1;0;7;1;0;335;920;55;12
297;0;4;2;3;6;1;0;2000;1870;209;15
137;1;3;3;1;9;1;1;1247;5500;303;70
35;1;1;1;0;10;0;0;498;1200;80;16
128;0;3;3;1;8;1;1;950;3500;242;46
59;1;2;1;1;2;1;0;190;1250;70;17
400;0;4;4;2;0;1;0;634;11480;1357;175
100;0;3;2;1;5;0;0;980;4500;125;58
50;0;1;1;0;10;1;1;680;2200;85;29
80;1;2;2;1;5;1;1;740;1900;120;28
68;0;2;2;2;4;1;0;230;1650;154;22
32;0;1;1;1;22;1;1;2000;2000;416;26
161;1;3;3;3;14;1;0;1300;4500;640;58
85;1;2;2;0;0;1;0;0;1700;0;26
100;1;2;2;0;0;1;0;0;2500;274;38
136;0;3;4;3;7;1;0;1400;5000;117;64
362;1;4;5;2;0;1;0;0;7000;834;106
276;0;3;3;4;15;1;1;3600;6500;1650;83
22;0;1;1;0;2;0;0;50;1322;59;16
60;0;2;1;0;1;1;0;114;980;42;15
500;0;4;7;8;0;1;0;0;9250;1167;140
65;1;1;1;1;3;1;0;426;980;38;15
56;1;2;1;1;11;1;0;350;2600;0;33
35;1;1;1;1;4;0;1;300;2840;10;36
98;1;3;2;2;4;0;0;700;2550;100;38
45;1;1;1;0;1;0;0;0;950;30;15
48;1;2;1;1;2;1;0;300;800;35;12
48;1;1;1;1;4;1;1;490;1500;42;20
114;1;2;3;1;1;1;1;902;7010;167;89
197;1;4;2;3;3;1;0;850;4250;400;57
200;1;4;1;2;4;1;0;345;2500;209;34
110;1;3;2;0;0;1;0;0;2500;0;41
300;0;2;4;2;0;1;0;0;6000;419;91
120;0;3;1;1;6;0;0;1140;1900;140;26
40;0;1;1;0;3;1;1;370;1084;46;16
92;1;2;1;1;7;0;1;690;3950;0;51
140;0;3;2;2;3;1;0;1640;5500;583;70
244;1;4;3;4;2;1;0;3460;7000;1000;89
59;1;2;1;0;3;1;0;326;1000;42;15
35;0;1;1;0;3;1;0;0;791;30;11
120;0;3;2;3;16;1;0;1400;2000;292;26
248;1;4;5;4;1;0;0;2500;9100;250;116
63;1;2;2;1;17;1;0;783;1690;27;22
45;1;1;1;1;8;1;0;694;1800;172;23
129;1;2;3;2;16;1;1;1100;2376;334;38
300;0;3;3;8;0;1;0;0;4675;400;71
29;0;1;1;1;4;0;1;650;2200;118;28
100;0;3;2;1;2;1;0;745;1300;119;18
153;0;4;3;3;3;1;0;2500;5500;700;70
87;0;2;1;1;4;1;0;780;1200;52;16
75;1;1;1;2;8;1;1;976;7000;323;89
300;1;4;4;2;3;1;0;4100;12750;1334;165
48;0;1;1;0;4;1;0;340;700;300;11
56;1;2;2;1;4;1;0;500;2000;0;26
71;1;2;1;1;7;1;0;670;977;114;13
84;0;4;1;3;5;0;0;1914;6000;804;77
208;1;3;4;3;0;0;0;0;3490;476;53
100;0;1;2;1;13;0;0;1520;6000;348;77
84;1;3;2;2;7;1;1;540;2200;71;28
145;0;4;3;2;1;1;0;1644;4800;500;61
300;0;4;3;2;0;1;1;0;15000;1040;226
65;0;2;2;1;12;0;1;980;6000;250;77
27;1;1;1;0;0;0;0;0;836;0;13
102;1;3;2;1;2;1;0;1900;1350;140;18
60;1;2;1;1;1;0;1;385;2848;64;37
60;0;1;1;0;1;1;0;230;1286;70;19
50;0;1;1;0;10;1;0;520;1620;0;21
97;1;3;1;1;10;1;0;762;2300;25;30
52;1;1;2;1;19;1;0;1100;5000;210;64
373;0;4;4;3;12;1;0;4500;12750;1417;162
157;0;4;3;2;0;1;0;0;6608;492;100
68;1;3;1;1;2;1;0;555;1100;50;14
172;1;4;4;3;15;1;1;1650;8800;890;112
64;0;2;2;2;25;0;0;865;3500;0;45
41;1;1;1;0;9;1;0;800;1700;85;22
106;1;2;2;1;2;1;0;900;2850;296;37
150;0;4;2;3;1;1;1;900;3300;340;44
135;0;4;2;2;4;1;0;450;3500;117;47
350;0;4;6;6;0;1;1;0;9600;1367;145
360;1;3;1;3;0;1;0;0;1500;142;25
700;0;4;7;8;0;1;1;0;15000;2250;226
100;0;2;2;1;6;1;1;2400;8900;380;115
50;0;1;1;2;4;1;0;300;1200;0;16
55;0;3;1;1;3;1;0;458;1300;0;17
215;1;4;4;2;10;0;0;1950;6000;834;77
287;0;3;2;5;0;1;0;0;15000;0;226
58;1;2;1;1;3;1;1;383;1500;43;20
90;1;3;2;2;10;1;0;850;1600;300;21
200;0;3;3;3;0;1;0;0;3315;241;50
65;1;3;2;1;8;1;0;650;2200;5;28
820;0;4;6;6;0;1;0;2500;10000;2500;151
102;1;2;1;0;3;1;0;538;2000;109;26
108;0;3;2;2;3;1;0;2000;4500;442;58
86;0;3;2;2;6;1;1;800;3100;203;40
210;0;6;3;0;0;1;0;0;4200;0;64
140;1;4;2;2;4;1;0;995;4200;462;56
220;0;4;4;3;2;1;0;2500;4500;1042;58
66;1;2;1;1;0;1;0;265;1100;34;14
389;0;4;5;6;4;1;0;4000;8500;1834;108
80;1;3;3;1;11;0;0;934;1700;25;22
78;1;2;2;1;1;1;0;792;2200;148;28
178;1;4;2;5;0;1;0;0;6000;459;91
47;1;2;1;1;4;1;0;565;1140;64;15
160;0;4;1;1;0;1;0;0;2150;0;36
25;1;1;1;0;1;1;0;50;700;0;10
80;0;2;2;2;0;1;0;50;1700;177;26
144;1;3;3;2;0;1;1;0;5000;109;76
400;1;5;7;4;5;1;0;3200;7900;888;101
100;1;3;2;1;0;1;0;0;14500;423;238
48;1;2;1;0;2;1;0;90;1150;90;15
64;0;3;2;2;16;1;0;500;1530;34;20
50;1;2;1;0;0;1;0;100;700;100;11
50;0;1;1;1;11;1;1;1140;5156;117;66
60;0;2;2;1;5;1;0;700;1465;100;19
180;1;3;2;1;2;1;0;2000;4800;377;62
339;0;3;3;4;0;1;0;0;3880;353;59
54;0;1;1;1;5;1;1;751;2350;127;30
420;0;4;6;4;10;1;0;5700;12000;3167;153
350;0;4;5;4;0;1;0;680;8000;417;121
72;0;2;2;2;6;0;0;800;3060;250;39
50;1;1;1;0;0;0;0;0;800;59;13
450;1;4;4;4;0;1;0;0;11000;1417;166
60;1;2;1;0;6;0;1;800;2900;92;38
160;0;2;3;3;0;1;0;0;7500;417;113
450;1;4;4;5;10;0;0;2200;13500;1130;180
265;0;3;4;3;0;1;1;0;3490;450;53
103;1;3;1;3;2;1;0;1054;3400;94;44
60;1;2;2;1;8;1;0;640;1650;0;21
136;1;3;3;3;15;1;1;1450;7900;490;101
45;1;2;1;1;5;0;0;227;750;28;10
206;0;3;3;4;25;1;0;1800;12500;758;159
229;0;4;2;3;2;1;1;1100;5500;409;70
70;1;1;2;1;2;0;0;450;1000;35;13
130;0;3;2;0;18;1;1;1386;4500;574;58
87;1;2;1;0;10;1;0;415;1100;82;14
200;0;4;5;3;7;0;0;2750;6000;250;77
50;0;1;1;1;2;1;0;170;1320;0;18
120;0;3;2;1;0;1;0;0;3000;495;46
40;1;1;1;0;1;0;0;600;1300;111;17
54;0;2;1;1;0;1;0;600;1800;129;23
48;1;2;1;0;2;1;0;100;1350;0;18
149;1;3;4;3;7;1;1;1300;6000;550;77
45;1;2;1;1;14;1;0;270;1500;82;20
76;0;2;2;2;4;0;0;850;2650;130;34
60;0;2;1;0;3;1;0;487;1850;0;24
118;0;3;3;2;5;0;0;1800;9000;352;115
200;1;2;3;1;2;0;1;2300;13000;625;165
200;1;2;2;1;0;1;0;0;5000;0;76
138;1;3;4;2;18;1;1;1500;10000;527;127
53;1;2;1;1;8;1;1;950;1200;0;16
61;1;1;1;1;13;1;1;1237;3800;104;56
135;1;3;3;2;7;0;1;1855;2800;641;36
50;0;1;1;0;0;0;0;0;750;25;12
34;1;1;1;1;9;0;0;1200;1300;100;17
218;0;3;3;3;17;0;0;2300;4000;775;51
400;1;3;5;4;20;1;1;3500;10000;1250;127
25;0;1;1;1;1;0;0;0;550;84;8
360;0;5;3;3;0;1;0;0;3500;0;63
72;0;2;1;1;9;1;0;990;2630;378;34
45;0;2;1;1;17;1;0;300;1600;34;21
340;1;3;5;5;0;1;0;0;4600;211;76
130;0;3;3;2;0;1;0;0;3100;130;47
72;1;3;2;2;15;1;0;616;3000;245;39
50;0;1;1;0;0;0;0;0;900;0;14
100;1;2;2;0;8;0;1;1100;4999;50;64
270;0;3;2;4;21;1;0;3200;13000;1250;165
60;1;2;1;1;3;1;0;122;1325;0;18
46335;0;4;8;5;11;1;1;960;8500;646;114
700;1;3;3;8;0;1;0;0;10000;807;164
550;1;4;5;0;1;1;0;2700;8800;0;112
21;0;1;1;1;2;0;0;1000;980;0;14
55;0;1;2;1;17;1;0;777;3800;100;49
40;0;1;2;1;28;0;1;1935;4200;318;54
50;0;1;1;1;12;0;1;571;1500;100;20
52;0;1;1;1;15;1;1;650;3950;290;51
46;1;2;1;1;6;1;0;280;1434;9;19
20;0;1;1;1;0;1;1;0;1100;0;15
50;0;1;1;0;0;1;0;0;1050;59;16
49;0;1;2;1;10;1;0;761;2400;133;31
440;1;3;2;3;6;0;0;100;10500;84;154
59;1;2;1;1;2;1;0;382;900;62;14
150;0;4;1;3;1;1;0;0;2300;0;38
100;0;3;2;0;7;1;0;750;2020;132;26
72;0;2;2;1;4;1;0;880;2100;27;27
500;0;7;7;8;0;0;1;0;9000;1667;136
264;1;3;5;0;0;1;0;0;6000;488;91
76;0;2;2;2;14;1;0;909;5500;299;70
16;1;1;1;0;1;0;0;0;870;0;12
198;0;3;2;2;8;1;0;1400;3250;334;42
190;1;3;2;1;3;1;0;1600;4000;100;51
210;1;4;4;4;4;0;0;2857;11500;1480;146
233;0;3;1;1;0;1;0;0;2700;239;41
180;0;3;2;2;0;1;0;0;11000;150;166
1020;0;5;4;6;0;1;1;0;6520;654;107
320;1;3;3;2;0;1;0;0;7200;600;109
116;0;3;2;2;5;1;0;1884;3800;518;49
128;0;2;1;1;9;1;1;1200;8500;9;108
42;1;2;1;1;4;1;0;191;1020;0;13
70;1;2;1;1;6;1;0;660;3800;45;49
320;1;3;4;4;7;1;1;3440;15000;1659;191
77;0;2;2;1;9;1;0;725;1200;71;16
208;0;3;3;3;4;1;1;2490;15000;1200;191
115;0;3;3;3;0;1;0;0;2400;71;37
60;1;2;1;1;1;1;1;400;1300;25;19
50;1;1;1;0;1;1;0;200;1045;30;16
108;1;2;4;2;7;1;0;1289;4500;522;58
64;0;2;2;1;7;0;0;1182;6950;276;89
178;1;3;2;1;0;1;1;0;3500;130;53
53;0;1;1;0;2;1;1;240;1480;42;22
118;1;3;2;0;2;1;0;1334;1560;210;21
65;0;2;1;1;3;1;0;420;1250;53;16
180;1;3;3;2;6;1;0;2000;7000;475;91
348;1;3;3;3;0;1;0;0;4850;400;73
150;0;3;3;1;3;0;0;2229;4500;484;58
45;0;1;1;0;6;1;0;350;650;28;10
37;0;1;1;1;3;0;1;485;3300;13;42
540;1;4;4;6;0;1;0;0;5220;1542;79
521;1;5;2;3;0;1;0;0;10000;743;164
147;0;4;3;3;8;1;0;1600;4800;284;61
130;0;3;2;1;8;1;0;1889;2610;450;34
190;0;3;2;1;0;1;0;0;3700;0;56
28;0;1;1;0;16;1;0;1100;730;99;10
160;1;3;3;3;0;0;0;1509;5850;528;88
310;0;3;2;0;5;1;0;2500;5200;595;68
530;0;4;5;6;0;0;0;0;13000;0;196
59;1;2;1;1;9;1;1;801;1200;0;16
800;1;5;4;8;0;1;0;0;14200;2250;214
77;0;2;1;0;3;1;0;590;2050;7;26
160;1;3;2;1;6;1;0;1500;4300;500;55
47;1;1;1;1;15;1;0;530;1800;0;23
52;1;2;1;1;1;1;0;160;1000;0;14
60;0;1;2;1;2;1;0;1155;4000;112;51
120;1;3;3;2;9;1;0;750;3000;500;39
55;1;2;1;0;2;0;0;0;850;50;12
110;0;3;3;2;0;1;0;560;3200;88;49
145;0;3;4;0;2;1;1;250;2950;75;44
88;0;2;4;2;8;1;0;840;2300;379;30
49;0;2;1;1;11;1;0;350;2000;3;26
26;1;1;1;0;4;1;1;550;3500;80;45
36;1;1;1;0;6;1;0;300;1600;60;21
150;1;3;2;5;0;1;0;0;2100;260;32
77;1;1;1;1;8;0;0;0;5700;0;73
60;1;1;1;2;0;1;0;0;1610;50;25
58;1;2;2;1;1;1;0;761;1190;105;16
145;0;4;4;3;14;1;0;1663;4500;584;58
408;1;4;6;3;20;1;0;2800;15000;1667;191
50;1;1;1;0;0;1;0;0;800;18;13
85;0;3;2;2;12;1;0;900;3300;116;42
210;1;3;3;3;1;1;0;400;4200;242;56
100;0;3;1;2;3;1;0;200;1646;73;22
68;1;2;1;1;6;0;1;480;1900;78;28
42;0;1;1;1;16;0;0;472;2000;75;26
87;0;3;1;0;15;1;0;725;1300;105;17
40;1;1;1;0;1;1;0;240;950;84;13
50;1;2;1;1;4;1;0;540;1850;133;24
85;0;2;2;0;7;1;1;660;2520;113;37
55;1;1;1;1;3;1;1;550;1910;110;28
127;0;2;2;2;5;1;0;1550;5500;361;70
172;1;3;5;3;0;1;0;0;5800;607;88
75;1;2;1;2;2;1;0;380;1200;55;18
50;0;1;1;1;6;0;0;500;3000;123;39
120;1;4;2;5;0;1;0;0;4200;0;64
95;1;3;2;2;15;1;0;720;3490;167;45
300;1;5;3;6;0;1;0;0;5200;334;86
44;0;1;1;0;1;1;1;360;1600;0;21
563;0;3;6;4;12;1;0;5200;15000;1250;220
65;0;2;2;0;2;0;0;150;1700;84;22
170;1;2;2;1;9;1;0;884;2940;80;38
22;1;1;1;1;1;0;1;0;1500;0;20
410;1;4;4;4;0;1;1;0;4900;466;81
60;0;2;1;1;2;1;0;561;1400;41;19
47;1;1;1;0;7;1;0;890;2700;178;35
72;1;2;2;0;10;1;0;820;1500;70;20
157;0;4;3;3;3;1;1;1717;9000;108;120
280;0;3;4;2;0;1;0;0;7000;584;106
68;1;3;2;1;14;1;0;830;1050;82;14
56;1;1;1;0;3;0;0;428;560;17;9
140;1;2;4;1;11;1;0;2200;8900;300;113
50;1;2;1;0;2;0;0;386;830;55;11
40;0;2;1;1;3;1;0;320;1200;70;16
260;0;3;4;4;4;1;1;5000;12000;0;153
700;0;6;8;8;0;1;1;0;14000;1020;211
130;0;2;1;0;0;1;1;0;1900;292;29
215;0;3;2;0;4;0;0;1054;4000;229;51
300;1;4;3;2;1;1;0;2500;4500;796;58
250;1;4;5;4;1;1;0;4200;12000;1667;153
80;0;2;2;1;7;1;1;1180;5435;207;71
54;1;2;1;0;13;1;1;460;1200;41;18
57;0;1;2;1;12;0;0;660;650;0;9
130;0;3;2;1;9;0;0;1500;4500;0;58
48;1;1;1;2;15;0;1;2121;6800;400;87
318;0;4;3;0;0;1;0;0;19000;384;338
77;0;1;2;1;29;1;1;750;7740;209;99
42;0;1;1;1;14;1;1;1202;2650;243;34
74;0;3;1;0;0;1;0;0;1600;40;25
452;0;4;6;4;13;1;0;3033;9980;2500;127
41;0;1;2;1;6;1;0;400;2400;67;36
90;1;2;2;2;1;1;0;1200;1917;275;25
145;0;1;3;1;5;0;1;1200;8000;537;104
70;1;1;2;0;2;1;0;450;2035;111;26
180;0;3;4;5;0;1;0;0;3300;266;50
68;0;2;1;0;12;1;0;470;1300;50;17
300;0;4;4;3;0;1;0;0;10000;767;151
270;1;3;3;1;0;1;1;0;6500;23;98
63;1;1;1;1;3;1;0;298;650;0;9
140;1;2;3;1;3;1;1;1306;5000;250;64
220;1;5;4;3;0;0;0;0;8000;425;121
90;0;3;2;2;5;1;0;1478;2500;355;32
62;0;2;2;1;2;0;1;733;3200;129;41
55;1;1;1;0;1;0;0;140;770;0;10
170;0;3;2;3;0;1;0;0;4000;180;66
75;0;3;2;1;1;1;0;290;1100;90;15
150;0;3;4;3;10;1;0;1700;2490;375;32
270;1;4;4;2;0;1;0;0;7000;200;125
55;0;2;1;0;1;0;0;185;1500;27;22
38;1;1;1;0;4;0;0;457;1050;0;14
87;1;2;2;1;2;1;0;580;1970;117;29
26;0;1;1;1;1;1;0;60;750;67;10
384;0;5;4;6;0;0;0;0;5000;435;82
62;1;2;1;1;2;1;0;100;1050;84;14
70;0;2;1;1;6;1;0;900;1750;50;23
48;1;1;1;1;8;1;1;1580;1288;0;19
396;0;4;4;4;0;1;0;0;10000;750;151
480;0;3;4;1;3;1;0;5200;7000;1201;91
230;1;4;4;3;3;1;0;1700;6300;431;84
60;0;1;1;0;5;1;0;650;2210;84;29
80;1;2;2;2;2;1;0;1088;1900;420;25
150;1;4;3;3;5;1;0;1609;7500;525;97
85;1;3;1;0;2;0;0;150;1100;150;15
25;1;1;1;0;14;1;0;304;2200;60;28
105;1;3;3;0;3;1;0;840;2125;111;32
144;1;4;2;2;6;1;0;1820;4800;667;61
80;0;3;2;2;301;1;0;750;2600;164;35
100;0;1;1;0;0;1;0;0;1530;84;23
649;0;5;5;6;0;1;1;0;15000;1065;246
55;1;2;1;1;2;1;0;300;850;30;13
68;1;2;2;1;2;1;0;400;1800;82;27
265;1;3;3;0;0;1;0;0;8500;475;128
96;0;2;1;0;9;1;1;940;4387;3;56
241;1;5;4;3;0;1;0;0;5200;310;86
65;1;2;1;1;8;1;0;610;900;88;12
71;1;2;1;1;3;1;0;670;1130;114;15
90;0;1;1;0;1;0;0;200;1550;167;20
90;1;3;2;0;9;1;0;900;2100;84;27
42;1;1;1;1;9;1;0;460;1020;42;13
109;0;3;1;1;5;1;0;500;1400;42;21
260;0;4;1;2;5;1;1;3800;15000;1167;194
154;1;3;3;2;12;1;1;1042;2000;0;26
55;1;1;1;0;0;0;0;0;1020;21;17
49;0;2;2;1;8;1;0;632;2400;55;31
56;0;1;1;0;2;1;1;0;8000;280;102
67;1;2;1;1;2;1;0;500;1230;42;16
160;0;4;4;0;9;1;1;1300;3175;787;41
118;0;3;2;1;3;1;0;300;1800;50;27
47;1;2;1;1;6;1;0;350;1480;75;20
132;0;3;4;3;2;0;0;2137;2980;520;38
47;1;1;1;0;20;1;0;280;755;27;12
60;0;3;2;1;13;0;0;340;1700;120;22
250;0;4;5;0;14;1;0;3392;7880;1566;100
400;1;3;4;5;0;1;1;0;8500;309;152
28;1;1;1;0;4;1;1;484;2200;0;29
300;0;3;4;2;9;1;1;2000;14000;1084;178
78;0;2;1;2;9;1;1;0;5900;0;75
56;0;2;1;0;3;1;0;250;1800;41;23
110;1;2;2;0;4;1;1;1356;3360;248;43
65;0;2;2;1;7;1;0;630;1800;25;23
59;1;3;1;1;1;1;0;100;1018;63;14
20;0;1;1;0;1;1;1;602;1800;130;23
65;1;3;1;1;11;1;0;510;1800;0;23
235;1;4;4;4;5;1;1;3330;14900;1417;189
137;0;2;3;2;1;1;0;2800;14000;542;178
28;1;1;1;0;0;0;1;550;1100;0;15
50;0;1;1;1;0;0;0;0;1500;80;23
120;1;3;1;4;0;1;0;0;3500;234;53
80;0;2;1;0;0;0;0;0;1576;125;24
82;0;3;1;0;3;0;1;460;2700;50;35
160;1;3;2;1;0;1;0;0;4700;0;71
51;0;1;1;0;1;1;1;785;2350;150;30
56;1;2;1;0;0;1;0;200;1400;0;10
170;0;3;4;0;14;1;1;2200;4000;800;51
300;1;4;5;4;19;1;0;3150;3800;1630;49
60;0;2;1;1;11;1;1;500;3400;23;44
50;0;1;1;1;2;1;0;470;990;19;13
250;0;5;6;2;0;1;0;0;9000;717;136
80;1;2;2;2;12;1;0;900;935;100;13
20;1;1;1;0;0;1;1;602;1800;130;23
110;1;2;1;1;6;0;0;1200;3800;250;49
430;0;4;5;3;0;1;0;0;6000;0;99
144;0;4;3;3;14;0;1;1050;4500;390;60
80;0;2;1;1;1;1;0;875;24000;0;305
30;0;1;1;0;5;1;0;280;580;12;8
163;1;2;3;2;18;1;1;1464;8000;470;102
80;1;2;2;2;9;1;0;400;2600;113;35
300;0;5;4;7;0;1;0;0;15000;2292;226
544;1;4;3;7;0;1;0;0;3200;250;53
95;1;3;2;2;4;0;0;666;1800;134;24
65;1;2;1;0;1;1;0;355;1030;24;16
305;1;4;5;5;26;1;0;5071;14000;2241;187
103;1;2;2;2;1;0;0;400;1200;100;16
135;0;3;2;2;3;1;0;1650;2300;775;30
200;1;3;4;2;13;1;0;1900;7000;677;89
47;1;2;2;1;12;1;0;500;1000;40;13
35;0;1;1;0;3;1;0;310;700;80;10
44;1;2;1;1;2;1;0;244;1000;0;13
82;1;2;1;1;5;1;0;860;3400;0;44
50;0;1;1;1;0;0;0;0;900;21;14
360;1;4;3;3;0;1;0;0;3300;171;55
95;1;3;2;2;2;1;0;350;2500;71;37
83;1;2;3;2;8;1;0;1555;3200;735;41
60;0;1;1;1;6;1;0;683;2100;0;27
122;0;3;2;1;9;1;0;1766;5800;279;74
150;1;3;4;4;14;1;0;1076;7925;651;101
450;1;5;4;8;0;1;0;0;3460;400;53
58;0;2;1;1;4;1;0;350;1000;47;15
380;0;4;2;4;0;1;0;0;4600;700;70
430;1;4;5;3;7;1;0;1945;8000;528;107
280;0;3;5;2;3;1;1;729;5280;500;78
580;0;5;6;5;0;0;0;0;15000;1153;246
98;0;2;2;0;2;1;0;310;1100;38;17
40;0;1;1;1;2;0;0;225;1080;65;14
50;0;2;1;1;2;0;1;328;2300;0;30
40;1;1;1;1;11;1;1;1233;4065;202;52
75;1;4;4;1;9;0;1;700;4500;0;58
72;1;1;1;1;1;1;0;957;3500;239;46
429;0;5;4;6;0;1;0;0;12750;2312;192
380;1;4;2;0;0;1;0;0;8000;0;121
72;0;3;1;1;3;0;0;300;900;86;12
114;0;3;3;0;0;1;0;150;2600;171;40
100;1;3;2;4;0;1;0;0;3880;255;59
120;1;4;2;2;11;1;0;1630;4000;464;51
100;1;3;3;2;6;1;0;1250;5500;250;70
170;0;2;3;2;0;1;0;0;6500;292;116
62;0;1;2;1;4;1;1;2400;12000;350;153
62;1;2;2;1;5;1;0;510;2500;158;32
94;0;2;3;2;18;0;0;1600;4400;325;56
144;1;3;2;1;7;1;1;1500;8200;622;106
68;1;2;1;2;1;1;0;520;1200;74;16
42;0;1;1;0;5;0;1;290;2200;66;33
84;1;3;1;0;3;1;1;70;1460;44;22
165;0;3;4;4;15;1;0;2000;10000;799;127
50;1;2;1;1;9;1;0;390;1072;0;14
65;1;2;1;1;3;0;1;400;1750;100;26
52;0;1;1;1;8;0;1;1000;2300;50;30
136;1;3;3;2;12;1;0;738;3400;115;44
75;1;2;1;1;3;0;0;200;1100;62;15
212;1;3;5;3;7;1;0;2300;7000;1084;89
70;1;2;1;1;1;1;0;580;1400;52;18
57;1;2;1;1;5;1;1;550;2300;63;30
128;1;2;3;3;9;1;0;2000;3900;500;50
62;1;2;2;1;1;0;0;0;2350;0;30
140;0;3;3;2;0;1;0;0;3800;200;58
55;0;2;1;1;14;1;0;420;1399;0;18
130;1;3;2;1;8;1;0;2400;5500;209;70
82;1;3;2;2;4;0;0;860;2600;209;33
100;1;3;2;1;5;1;0;1221;1200;38;16
122;0;2;2;2;10;1;0;1761;3950;640;51
87;0;2;1;0;2;1;0;300;1300;64;19
70;1;2;1;2;4;1;0;290;780;0;11
123;0;3;2;1;1;1;0;2800;3700;237;48
91;0;3;2;2;3;1;0;400;3390;150;50
50;0;1;1;0;4;1;0;100;1100;0;14
189;0;4;3;3;14;1;0;3300;5780;440;74
45;1;2;1;1;3;1;0;312;850;25;11
35;0;1;1;0;7;1;1;560;1950;50;26
350;0;5;5;4;8;0;0;3000;7200;1417;92
73;0;1;1;0;13;0;0;744;1460;142;20
